Index,Time,openloop_spd_ref,openloop_spd_fdb,start_ident_flag
53849,53.849444,2419.74561,-1.05180907,1
53850,53.850442,2522.89941,-1.05180907,1
53851,53.851443,2625.15527,-1.00813317,1
53852,53.852441,2726.49683,-1.00813317,1
53853,53.853446,2826.84741,-1.00813317,1
53854,53.854443,2926.19165,-1.00813317,1
53855,53.855456,3024.51416,-0.951674223,1
53856,53.856445,3121.73975,-0.89947629,1
53857,53.857458,3217.85425,-0.89947629,1
53858,53.858445,3312.84253,-0.89947629,1
53859,53.859446,3406.61304,-0.89947629,1
53860,53.86044,3499.19019,-0.89947629,1
53861,53.861443,3590.52173,-0.89947629,1
53862,53.862607,3680.59326,-0.89947629,1
53863,53.863446,3769.33618,-0.847278357,1
53864,53.86444,3856.7373,-0.847278357,1
53865,53.865444,3942.78271,-0.847278357,1
53866,53.866445,4027.40723,-0.847278357,1
53867,53.867458,4110.59814,-0.760991931,1
53868,53.868439,4192.3418,-0.673640251,1
53869,53.869441,4272.57666,-0.673640251,1
53870,53.870445,4351.29102,-0.673640251,1
53871,53.871446,4428.47119,-0.673640251,1
53872,53.872443,4504.05957,-0.673640251,1
53873,53.873446,4578.02979,-0.673640251,1
53874,53.874443,4650.3999,-0.673640251,1
53875,53.875444,4721.1001,-0.586288571,1
53876,53.876441,4790.11914,-0.586288571,1
53877,53.877467,4857.44678,-0.586288571,1
53878,53.878456,4923.03174,-0.586288571,1
53879,53.879445,4986.86377,-0.487218946,1
53880,53.880446,5048.9209,-0.381757766,1
53881,53.881443,5109.19287,-0.381757766,1
53882,53.882444,5167.63379,-0.381757766,1
53883,53.883443,5224.23486,-0.381757766,1
53884,53.884444,5278.9873,-0.381757766,1
53885,53.885441,5331.84912,-0.381757766,1
53886,53.886442,5382.81348,-0.381757766,1
53887,53.887439,5431.86133,-0.272035539,1
53888,53.888457,5478.97559,-0.272035539,1
53889,53.889446,5524.13916,-0.272035539,1
53890,53.890439,5567.34521,-0.272035539,1
53891,53.891444,5608.56055,-0.149530098,1
53892,53.892445,5647.7793,-0.0366120748,1
53893,53.893445,5684.99512,-0.0366120748,1
53894,53.894439,5720.1792,-0.0366120748,1
53895,53.895444,5753.32715,-0.0366120748,1
53896,53.896446,5784.43311,-0.0366120748,1
53897,53.897443,5813.47363,-0.0366120748,1
53898,53.89847,5840.44482,-0.0366120748,1
53899,53.899455,5865.33691,0.0890891328,1
53900,53.900439,5888.14551,0.0890891328,1
53901,53.901441,5908.84912,0.0890891328,1
53902,53.902439,5927.45361,0.0890891328,1
53903,53.903444,5943.95166,0.16365765,1
53904,53.904441,5958.33008,0.215855613,1
53905,53.905443,5970.5874,0.215855613,1
53906,53.90644,5980.72119,0.215855613,1
53907,53.907442,5988.72363,0.215855613,1
53908,53.908439,5994.59473,0.215855613,1
53909,53.909482,5998.33203,0.215855613,1
53910,53.910455,5999.93359,0.215855613,1
53911,53.911445,5999.39893,0.281901985,1
53912,53.912439,5996.72803,0.281901985,1
53913,53.913439,5991.92285,0.281901985,1
53914,53.914441,5984.98437,0.281901985,1
