Index,Time,openloop_spd_ref,openloop_spd_fdb,start_ident_flag
18540,18.540726,6500,3.53308916,1
18541,18.541743,6500,3.53308916,1
18542,18.542734,6500,3.53308916,1
18543,18.54374,6500,3.53308916,1
18544,18.544725,6500,3.53308916,1
18545,18.545734,6500,3.58528709,1
18546,18.546741,6500,3.62896276,1
18547,18.547726,6500,3.62896276,1
18548,18.548739,6500,3.62896276,1
18549,18.549725,6500,3.62896276,1
18550,18.550739,6500,3.62896276,1
18551,18.551727,6500,3.62896276,1
18552,18.552741,6500,3.68009543,1
18553,18.553735,6500,3.68009543,1
18554,18.554741,6500,3.68009543,1
18555,18.555726,6500,3.68009543,1
18556,18.55674,6500,3.68009543,1
18557,18.557726,6500,3.73335886,1
18558,18.55874,6500,3.78449154,1
18559,18.559725,6500,3.78449154,1
18560,18.560738,6500,3.78449154,1
18561,18.561726,6500,3.78449154,1
18562,18.562738,6500,3.78449154,1
18563,18.563721,6500,3.78449154,1
18564,18.564726,6500,3.83349371,1
18565,18.565738,6500,3.83349371,1
18566,18.566735,6500,3.83349371,1
18567,18.567727,6500,3.83349371,1
18568,18.56874,6500,3.83349371,1
18569,18.569724,6500,3.88143063,1
18570,18.570737,6500,3.9325633,1
18571,18.571725,6500,3.9325633,1
18572,18.572738,6500,3.9325633,1
18573,18.573722,6500,3.9325633,1
18574,18.57475,6500,3.9325633,1
18575,18.575739,6500,3.9325633,1
18576,18.576737,6500,3.97517371,1
18577,18.577729,6500,3.97517371,1
18578,18.578742,6500,3.97517371,1
18579,18.579726,6500,3.97517371,1
18580,18.580739,6500,3.97517371,1
18581,18.581727,6500,4.04122066,1
18582,18.58274,6500,4.08809185,1
18583,18.583724,6500,4.08809185,1
18584,18.584737,6500,4.08809185,1
18585,18.585739,6500,4.08809185,1
18586,18.586736,6500,4.08809185,1
18587,18.587728,6500,4.08809185,1
18588,18.588742,6500,4.12324572,1
18589,18.589726,6500,4.12324572,1
18590,18.590739,6500,4.12324572,1
18591,18.591727,6500,4.12324572,1
18592,18.59274,6500,4.12324572,1
18593,18.593724,6500,4.18716145,1
18594,18.594737,6500,4.2319026,1
18595,18.595721,6500,4.2319026,1
18596,18.596734,6500,4.2319026,1
18597,18.597741,6500,4.2319026,1
18598,18.598726,6500,4.2319026,1
18599,18.59974,6500,4.2319026,1
18600,18.600725,6500,4.2319026,1
18601,18.601742,6500,4.27770901,1
18602,18.602736,6500,4.27770901,1
18603,18.603742,6500,4.27770901,1
18604,18.604727,6500,4.27770901,1
18605,18.605741,6500,4.33097219,1
18606,18.606726,6500,4.33097219,1
18607,18.607735,6500,4.36825657,1
18608,18.608742,6500,4.36825657,1
18609,18.609727,6500,4.36825657,1
18610,18.610741,6500,4.36825657,1
18611,18.611729,6500,4.36825657,1
18612,18.612735,6500,4.41619349,1
18613,18.613728,6500,4.41619349,1
18614,18.614734,6500,4.41619349,1
18615,18.615727,6500,4.41619349,1
18616,18.616741,6500,4.41619349,1
18617,18.617738,6500,4.4385643,1
18618,18.618737,6500,4.4960885,1
18619,18.619722,6500,4.4960885,1
18620,18.620735,6500,4.4960885,1
18621,18.621732,6500,4.4960885,1
18622,18.622738,6500,4.4960885,1
18623,18.623723,6500,4.4960885,1
18624,18.624737,6500,4.51845884,1
18625,18.625722,6500,4.51845884,1
18626,18.626735,6500,4.51845884,1
18627,18.627751,6500,4.51845884,1
18628,18.628753,6500,4.51845884,1
18629,18.629784,6500,4.55680847,1
18630,18.630656,6500,4.55680847,1
18631,18.631732,6500,4.58663607,1
18632,18.632738,6500,4.58663607,1
18633,18.633722,6500,4.58663607,1
18634,18.634735,6500,4.58663607,1
18635,18.635727,6500,4.58663607,1
18636,18.63674,6500,4.62498522,1
18637,18.637725,6500,4.62498522,1
18638,18.638739,6500,4.62498522,1
18639,18.639736,6500,4.62498522,1
18640,18.640728,6500,4.62498522,1
18641,18.641744,6500,4.66972637,1
18642,18.642728,6500,4.68890142,1
18643,18.643741,6500,4.68890142,1
18644,18.644725,6500,4.68890142,1
18645,18.645739,6500,4.68890142,1
18646,18.646723,6500,4.68890142,1
18647,18.647736,6500,4.68890142,1
18648,18.64878,6500,4.72831583,1
18649,18.649726,6500,4.72831583,1
18650,18.650739,6500,4.72831583,1
18651,18.651726,6500,4.72831583,1
18652,18.65274,6500,4.72831583,1
18653,18.653724,6500,4.75814342,1
18654,18.65474,6500,4.79436255,1
18655,18.655738,6500,4.79436255,1
18656,18.656722,6500,4.79436255,1
18657,18.657735,6500,4.79436255,1
18658,18.658727,6500,4.79436255,1
18659,18.659746,6500,4.79436255,1
18660,18.660732,6500,4.82951593,1
18661,18.66174,6500,4.82951593,1
18662,18.662725,6500,4.82951593,1
18663,18.663739,6500,4.82951593,1
18664,18.664724,6500,4.82951593,1
18665,18.665738,6500,4.86999607,1
18666,18.666723,6500,4.90408468,1
18667,18.667736,6500,4.90408468,1
18668,18.668721,6500,4.90408468,1
18669,18.669736,6500,4.90408468,1
18670,18.670747,6500,4.90408468,1
18671,18.67174,6500,4.90408468,1
18672,18.672725,6500,4.91899824,1
18673,18.673739,6500,4.91899824,1
18674,18.674724,6500,4.91899824,1
18675,18.675738,6500,4.91899824,1
18676,18.676723,6500,4.91899824,1
18677,18.677737,6500,4.96267414,1
18678,18.678722,6500,5.00102377,1
18679,18.679736,6500,5.00102377,1
18680,18.680729,6500,5.00102377,1
18681,18.681739,6500,5.00102377,1
18682,18.682737,6500,5.00102377,1
18683,18.683722,6500,5.00102377,1
18684,18.684735,6500,5.02765512,1
18685,18.685729,6500,5.02765512,1
18686,18.686735,6500,5.02765512,1
18687,18.687728,6500,5.02765512,1
18688,18.688741,6500,5.02765512,1
18689,18.689726,6500,5.04469967,1
18690,18.69074,6500,5.07239628,1
18691,18.691729,6500,5.07239628,1
18692,18.692734,6500,5.07239628,1
18693,18.693738,6500,5.07239628,1
18694,18.694722,6500,5.07239628,1
18695,18.695735,6500,5.07239628,1
18696,18.696727,6500,5.11394167,1
18697,18.69774,6500,5.11394167,1
18698,18.698724,6500,5.11394167,1
18699,18.699737,6500,5.11394167,1
18700,18.700721,6500,5.11394167,1
18701,18.701737,6500,5.12459421,1
18702,18.702722,6500,5.12459421,1
18703,18.703734,6500,5.16933537,1
18704,18.704739,6500,5.16933537,1
18705,18.705723,6500,5.16933537,1
18706,18.706736,6500,5.16933537,1
18707,18.707728,6500,5.16933537,1
18708,18.708741,6500,5.19383669,1
18709,18.709726,6500,5.19383669,1
18710,18.710738,6500,5.19383669,1
18711,18.711738,6500,5.19383669,1
18712,18.712723,6500,5.19383669,1
18713,18.713735,6500,5.23325157,1
18714,18.714736,6500,5.26307869,1
18715,18.715741,6500,5.26307869,1
